raw,sentids,filename,img_id,positive_sentence,negative_sentence,label,split,num_labels
"[""A man and a woman are at a beach with other people nearby, and the woman is touching the man's face."", ""A heavyset couple interact outside a striped cabana on a beach located near a pier."", ""A woman is touching a large man on the cheeks while at the beach."", ""A couple on a beach, the woman is touching the man's face."", ""A woman is holding the cheeks of a man on the beach.""]","[4330, 4331, 4332, 4333, 4334]",1289352588.jpg,866,"A man and a woman are at a beach with other people nearby , and the woman is touching face of the man face .","A man and a woman are at a beach with other people nearby, and the woman is touching the man's face.",15,train,2
"[""A man is working on the wheel area of a black mercedes while another man is standing and taking a picture of something that is in front of the car."", ""A man in a yellow jacket takes a picture while leaning against a car while another man works on the car on the opposite side."", ""A mechanic with paint stained overalls works on a fancy car's tire and a photographer in a yellow jacket takes a picture."", ""A man in a yellow shirt is taking pictures while a man in jean overalls is changing a tire on a black car."", ""One man fixes the tire of his car while a man in an orange jacket takes a picture.""]","[7175, 7176, 7177, 7178, 7179]",142258955.jpg,1435,"A mechanic with paint-stained overalls works on a fancy tire of the car, and a photographer in a yellow jacket takes a picture.","A mechanic with paint-stained overalls works on a fancy car's tire, and a photographer in a yellow jacket takes a picture.",15,test,2
"[""A man wearing a gray hooded sweatshirt, blue jeans, and white and gray socks is putting his foot on top of his head."", ""A boy in a gray sweatshirt is laughing while someone helps him put his foot over his head."", ""A woman is grabbing a guy's foot and putting it behind his head."", ""A man in a gray sweatshirt is bending his leg over his head."", ""A woman is putting a man's foot above his head.""]","[7110, 7111, 7112, 7113, 7114]",141841337.jpg,1422,A woman is grabbing the foot of a man and putting it behind his head.,A woman is grabbing a guy's foot and putting it behind his head.,15,test,2
"[""Woman in a green and white striped shit lying in a chair with a yellow bag, holding a folded piece of paper."", ""A lady that's holding a yellow bag is sitting on a chair in a store."", ""A woman is sitting in a white chair at a furniture store."", ""A lady is trying out a chair in a furniture store."", ""Young woman reclines in a chair at an Ikea store.""]","[4340, 4341, 4342, 4343, 4344]",1289951084.jpg,868,A lady that holding a yellow bag is sitting on a chair in a store .,A lady that's holding a yellow bag is sitting on a chair in a store.,15,train,2
"[""An infant sitting on a cot reaching over to touch the face of an older boy."", ""A boy who seems ill is being touched in the face by a toddler."", ""A baby touches the man's face while he is lying down."", ""A little baby holds the head of his older brother"", ""A baby plays with a young boys face.""]","[7090, 7091, 7092, 7093, 7094]",1417941060.jpg,1418,A baby touches the face of the man while he is lying down.,A baby touches the man's face while he is lying down.,15,test,2
"[""Two people in chef's garb doing a demonstration at a KitchenAid booth."", ""A chef is talking to another person in a KitchenAid showroom."", ""A demonstration of how good KitchenAid products are."", ""A man and a woman stand in a model kitchen."", ""Two chefs standing in front of kitchenaid""]","[6845, 6846, 6847, 6848, 6849]",1409969752.jpg,1369,Two people in the garb of the chef garb doing a demonstration at a KitchenAid booth .,Two people in chef's garb doing a demonstration at a KitchenAid booth.,15,train,2
"[""Standing man on phone with seated woman writing, near artist's outdoor display."", ""A woman drawing portrait while a man on a cellphone watches."", ""A female artist showing her painting and signing a paper."", ""A woman writing on a notepad near a portrait outdoors"", ""A man on a phone and woman sitting near a painting.""]","[4410, 4411, 4412, 4413, 4414]",1294578091.jpg,882,"Standing man on phone with a seated woman writing, near the outdoor display of the artist.","Standing man on phone with a seated woman writing, near the artist's outdoor display.",15,test,2
"[""A man in his white shirt uniform is standing next to a table with a basket of fruits as he talks to a lady."", ""A chef in white talks to guests about various tomato varieties over a display table of tomatoes and sauces."", ""A woman inspects a variety of fruits and vegetables on a small table."", ""A chef explains different varieties of Tomatoes to consumers."", ""A man in a white chef's jacket presenting tomatoes.""]","[6840, 6841, 6842, 6843, 6844]",1409801982.jpg,1368,A man in a white the jacket of the chef jacket presenting tomatoes .,A man in a white chef's jacket presenting tomatoes.,15,test,4
"[""A man in front of a \""KitchenAid\"" display speaks to a group of people."", ""A male conducting a KitchenAid class dressed in a black chef's jacket."", ""A man in glasses works behind a KitchenAid selling counter."", ""A man standing behind a KitchenAid counter explaining."", ""The cook is getting ready to teach a class.""]","[6810, 6811, 6812, 6813, 6814]",1409041007.jpg,1362,A male conducting a KitchenAid class dressed in a jacket with the logo of black cheif on it.,A male conducts a KitchenAid class dressed in a black chef's jacket.,15,test,2
"[""A chihuahua on a leash stands outside a door grate, behind which the lower legs, skirt, and hand of the person holding the leash can be seen."", ""A little brown dog on the end of a leash who's owner is wearing a blue skirt and black flats."", ""A white person allowing a dog to go outside through a barred door."", ""A woman pulls a dog through a door."", ""A woman holding a dog on a leash.""]","[4415, 4416, 4417, 4418, 4419]",129462636.jpg,883,A little brown dog on the end of a leash who owner is wearing a blue skirt and black flats .,A little brown dog on the end of a leash who's owner is wearing a blue skirt and black flats.,15,train,2
"[""A woman's lower body can be seen as she wears blue jeans and walks in front of a large sign depicting another woman wearing a black top and sunglasses."", ""A woman wearing rolled up jeans and a black shirt is walking past a bus carrying a shopping bag."", ""A woman whose head is not visible walks in front of a bus with an advertisement on its side."", ""A woman wearing rolled up jeans passing bus a pass whose ad appears to be checking her out."", ""A woman in jeans walks by a bus with an ad depicting a woman peering over her sunglasses.""]","[6790, 6791, 6792, 6793, 6794]",1408554531.jpg,1358,A the body of the woman lower body can be seen as she wears blue jeans and walks in front of a large sign depicting another woman wearing a black top and sunglasses .,A woman's lower body can be seen as she wears blue jeans and walks in front of a large sign depicting another woman wearing a black top and sunglasses.,15,train,2
"[""A young boy with long brown hair hides behind a cardboard box, peering over the top of the box in an area with green crates of fruits and vegetables."", ""A young male child with curly brown hair, hiding behind a cardboard box in a vegetable vendor's market."", ""A little boy is hiding underneath a table on the street that is displaying fruit."", ""A young boy with brown hair is hiding behind a crate of oranges."", ""A boy hides among crates of fruit.""]","[6750, 6751, 6752, 6753, 6754]",1405650076.jpg,1350,A young male child with curly brown hair is hiding behind a cardboard box of the market.,"A young male child with curly brown hair, hiding behind a cardboard box in a vendor's market.",15,test,2
"[""Roppolo's Pizzeria serves is open at night and serving customers."", ""Someone took a blurred picture of a pizzeria restaurant."", ""Workers are in the kitchen while a man sits at a table."", ""Workers at Roppolo's pizzeria busy at work."", ""A person is setting at a table in a cafe.""]","[4420, 4421, 4422, 4423, 4424]",129474628.jpg,884,the Pizzeria of the Roppolo Pizzeria serves is open at night and serving customers .,Roppolo's Pizzeria serves is open at night and serving customers.,15,train,2
"[""A woman with a white shirt aims a dart at an off-camera target as several other people holding darts look on beside her."", ""Women of different ethnicities stand in a room, holding red and yellow darts."", ""Three girls shooting darts, girl in white's turn to throw."", ""Three woman are standing in a room."", ""Several girls are playing darts.""]","[6720, 6721, 6722, 6723, 6724]",1405005999.jpg,1344,"Three girls shooting darts , girl in the turn of the white turn to throw .","Three girls shooting darts, girl in white's turn to throw.",15,train,2
"[""Two guys one in red and the other in black sitting at computers"", ""Two men sitting at a shared desk on their computers."", ""Two men sit at work computers and work at night."", ""Two men are sitting working on their computers."", ""There's two men typing on a computer.""]","[6690, 6691, 6692, 6693, 6694]",1403857072.jpg,1338,There two men typing on a computer .,There's two men typing on a computer.,15,train,2
"[""A child's palm is up against the palm of a crash test dummy."", ""A yellow robot high-fiving a small child with short hair."", ""A yellow robot and young girl touch each other's hands."", ""A little girl high-fives a yellow robot."", ""A boy high-fives a mannequin.""]","[6660, 6661, 6662, 6663, 6664]",1402859872.jpg,1332,A the palm of the child palm is up against palm of a crash test dummy .,A child's palm is up against the palm of a crash test dummy.,15,train,2
"[""A man in military camouflage is working a shepherd type dog in a grassy area while being observed by others in a parking lot in uniform."", ""A cop is walking a crime dog to find something while paramedics discuss by their van."", ""A man in uniform tries to find something with the help of a sniffing dog."", ""A many dressed in army gear walks on the crash walking a brown dog."", ""A man with army fatigues is walking his dog.""]","[11105, 11106, 11107, 11108, 11109]",170473787.jpg,2221,A man in uniform works with a dog in the grassy field of the area.,A man in uniform works with a dog in the area's grassy field.,15,train,2
"[""With blue slide in background, a young boy is standing on a swing's seat at a playground."", ""A young boy standing on a swing in front of a blue slide."", ""Kid standing and looking determined in the playground"", ""A kid is standing on a swing at a playground."", ""A kid standing up on a swing in a park.""]","[9605, 9606, 9607, 9608, 9609]",1560281711.jpg,1921,"With blue slide in background , a young boy is standing on a the seat of the swing seat at a playground .","With blue slide in background, a young boy is standing on a swing's seat at a playground.",15,train,2
"[""Native Americans are dressed up in native clothing and are participating in an activity together."", ""Three people are dressed in costumes and playing musical instruments."", ""Women, wearing traditional clothing, are reenacting native life."", ""A tribal performance of dance and song of three individuals."", ""The indian's are performing a sacred dance.""]","[3305, 3306, 3307, 3308, 3309]",1229536824.jpg,661,The indian are performing a sacred dance .,The indian's are performing a sacred dance.,15,train,4
"[""A person wearing khaki pants climbing up the side of a rocky cliff."", ""A climber is attached by ropes to a brown colored rock face."", ""A man is scalling a sheer rock face with a rope support."", ""A mountain climber scales a steep rock face."", ""A person is climbing up a rock.""]","[10680, 10681, 10682, 10683, 10684]",1663751778.jpg,2136,A climber scales the rocky face of the cliff with rope support.,A climber scales the cliff's rocky face with rope support.,15,train,2
"[""A young man holds up a hand written sign next to a woman with a multicolored umbrella."", ""A man in sunglasses is holding a sign while four other people look into the distance."", ""A man holds a sign in front of a group of people on a cloudy day."", ""A man wearing sunglasses holds a sign at a demonstration."", ""A man carries a sign while standing in the rain.""]","[10675, 10676, 10677, 10678, 10679]",1663454406.jpg,2135,A man holds a sign at the rainy location of the demonstration.,A man holds a sign at the demonstration's rainy location.,15,train,2
"[""Roller derby girls waiting for the next round of action!"", ""A group of people getting ready to rollerskate"", ""A women's roller derby team taking a break."", ""Women wearing rollerskates sit on the floor."", ""Some rollerskaters are sitting down.""]","[2005, 2006, 2007, 2008, 2009]",1131889107.jpg,401,The team of the women's roller derby is taking a break.,A women's roller derby team is taking a break.,15,train,2
"[""A motorcycle driver dressed in orange gear swerves to the right."", ""A motorcyclist on a red speed bike leans into a sharp turn."", ""Motorcyclist crouches low as he rounds a turn."", ""A man is riding on a red motorcycle."", ""This person is on a red motorcycle.""]","[10670, 10671, 10672, 10673, 10674]",166321294.jpg,2134,A motorcyclist leans into the sharp curve of the turn on a red bike.,A motorcyclist leans into the turn's sharp curve on a red bike.,15,train,2
"[""There is a street with people walking and walking their bikes, in particular one man in the forefront who have a black cowboy hat and black clothing on and a handlebar mustache."", ""A long-haired man wearing a black t-shirt and shorts walks down a pedestrian street, with other pedestrians and storefronts in the background."", ""A man with long brown hair, wearing all black, and a fanny pack, walks down a road."", ""Man with long dark hair and mustache walks down the street in shorts and cowboy hat."", ""A man with long hair and sandals walking down a foot path.""]","[10665, 10666, 10667, 10668, 10669]",166321259.jpg,2133,A man with long hair walks down the pedestrian path of the street in black clothing.,A man with long hair walks down the street's pedestrian path in black clothing.,15,train,2
"[""A woman wearing glasses puts her hand on the shoulder of a young child as they sit at a flat wooden surface."", ""A woman with glasses puts her arm around a very young child who is eating something."", ""A woman has her arm around a child as the child is eating"", ""A brown-haired woman looks at a baby eating something."", ""A woman touching her child's shoulder.""]","[2040, 2041, 2042, 2043, 2044]",1136497229.jpg,408,A woman is touching the shoulder of her child.,A woman is touching her child's shoulder.,15,test,8
"[""A man selling colorfully patterned rugs enjoys a drink from a coffee cup on a sunny day."", ""A man is sitting on a bench with a cup of coffee looking at the hanging rugs."", ""Man sitting on a bench drink from a mug surrounded by rugs."", ""A man sitting with a lot of rugs around him."", ""Man sitting in a chair hold a cup.""]","[10660, 10661, 10662, 10663, 10664]",16630920.jpg,2132,A man enjoys coffee while sitting among the colorful patterns of the rugs.,A man enjoys coffee while sitting among the rugs' colorful patterns.,15,train,2
"[""Several people, including a shirtless man and a woman in purple shorts which say \""P.I.N.K.\"" on the back, are walking through a crowded outdoor area."", ""Shirtless guy staring off in the distance while three woman are walking past a crowd sitting outside a cafe."", ""A shirtless man and three women walk outside near a street cafe."", ""Four people dressed for warm weather out on a street walking."", ""These people are walking in a crowd of people.""]","[10655, 10656, 10657, 10658, 10659]",166283675.jpg,2131,A shirtless man walks through the outdoor area of the crowd with three women.,A shirtless man walks through the crowd's outdoor area with three women.,15,train,2
"[""A woman wearing a green tank top is working on a horse's shoe."", ""A woman in a green tank top puts a horseshoe on a horse."", ""A woman in a green shirt is working on a horse's hoof."", ""A female blacksmith is shoeing a horse."", ""A woman is shoeing a horse.""]","[2060, 2061, 2062, 2063, 2064]",11382381.jpg,412,A woman wearing a green tank top is working on the shoe of the horse.,A woman wearing a green tank top is working on a horse's shoe.,15,test,10
"[""Two men sitting in front of a building and a field of grass in front of them."", ""A group of people are sitting on the grass outside of a rustic building."", ""People sitting in the grass outside a building, taking a break."", ""Two people sit on a grassy lawn in front of a building."", ""People sitting outside a house enjoying wine.""]","[10650, 10651, 10652, 10653, 10654]",16626851.jpg,2130,People sit on the front lawn of the building enjoying their break.,People sit on the building's front lawn enjoying their break.,15,train,2
"[""A black and white dog is jumping through a black and white hoop."", ""A brown and white dog jumping through a black and white hoop."", ""A black and white dog jumps through a black and white hoop."", ""A dog jumping through a black and white hoop."", ""A dog jumping through a ring.""]","[10645, 10646, 10647, 10648, 10649]",1662261486.jpg,2129,A dog jumps through the black and white rings of the hoop.,A dog jumps through the hoop's black and white rings.,15,train,2
"[""Two people are hugging and one is wearing a pink-hooded stretch top."", ""A young woman hugs a young man who's wearing a pink costume."", ""A smiling woman holds a person dressed in a pig costume."", ""A blond woman poses with a person in a pink costume."", ""Blond embracing young man in pink costume, at event""]","[2120, 2121, 2122, 2123, 2124]",1142283988.jpg,424,A young woman hugs a young man who wearing a pink costume .,A young woman hugs a young man who's wearing a pink costume.,15,train,8
"[""Three women in pink dresses, standing on grass, are holding flowers on a sunny day."", ""Three women, dressed for a formal occasion, take a moment to smile."", ""Three young bridesmaids gather for talk and a few laughs."", ""Three bridesmaids in pink dresses with pink bouquets."", ""Women standing around holding bouquets.""]","[10640, 10641, 10642, 10643, 10644]",166174352.jpg,2128,Three bridesmaids stand on the green grass of the lawn holding pink bouquets.,Three bridesmaids stand on the lawn's green grass holding pink bouquets.,15,train,2
"[""A woman wearing sunglasses and a black shirt is running on the beach."", ""A woman in a black top and blue shorts runs down the beach."", ""A woman jogs along a beach in a sports bra."", ""Woman runs on kelp strewn sandy beach."", ""A woman is running on the beach.""]","[10635, 10636, 10637, 10638, 10639]",1660269454.jpg,2127,A woman runs along the sandy shore of the beach in a black top.,A woman runs along the beach's sandy shore in a black top.,15,train,2
"[""Someone is holding a young women on their shoulders for her to be able to reach the area she would like to use a wire brush to scrape off peeling paint."", ""A woman is holding a cleaning brush while someone is holding her up over a door frame."", ""A woman sits on someone's shoulders while using a wire brush on a door frame."", ""A woman sits on a man's shoulders using a heavy brush as a hammer."", ""A girl is sitting on someone's shoulders in front of a green wall.""]","[2205, 2206, 2207, 2208, 2209]",1145730606.jpg,441,A woman sits on the shoulders of someone while using a wire brush on a door frame.,A woman sits on someone's shoulders while using a wire brush on a door frame.,15,test,12
"[""People on ATVs and dirt bikes are traveling along a worn path in a field surrounded by trees."", ""Three people on two dirt-bikes and one four-wheeler are riding through brown grass."", ""Three people ride off-road bikes through a field surrounded by trees."", ""Three people on motorbikes follow a trail through dry grass."", ""Three people are riding around on ATV's and motorcycles.""]","[1850, 1851, 1852, 1853, 1854]",112243673.jpg,370,Three people are riding around on ATV and motorcycles .,Three people are riding around on ATV's and motorcycles.,15,train,8
"[""A woman in a red dress looks through a pile of peppers."", ""People shopping for vegetables at an outdoor market."", ""Ethnic people visiting picking fresh food to buy."", ""People viewing produce at a marketplace."", ""Vegetables being sold on the street""]","[10630, 10631, 10632, 10633, 10634]",165984091.jpg,2126,People shop for vegetables at the outdoor stands of the market.,People shop for vegetables at the market's outdoor stands.,15,train,2
"[""A young man in a white shirt is sitting on a wall with his legs wrapped around a young girl, with their motorcycle helmets on the wall behind him."", ""A man is sitting next to a woman with his legs on her thighs and two bicycle helmets behind him."", ""A man and woman sitting on a ledge in a close embrace in front of two motorcycle helmets."", ""A woman touching a man's face on a wall after they took a break from riding motorcycles."", ""A man and woman in a loving embrace, behind the man is two motorcycle helmets.""]","[10835, 10836, 10837, 10838, 10839]",1678345419.jpg,2167,A woman touching a the face of the man face on a wall after they took a break from riding motorcycles .,A woman touching a man's face on a wall after they took a break from riding motorcycles.,15,train,2
"[""Black and white bird standing on hand of someone holding sunflower seeds"", ""The small bird is clinging to a finger of the hand holding the seeds."", ""A black and white bird eating seeds out of someone's hand"", ""A small bird sits in a person's hand and eats seeds."", ""A black and white bird standing on a hand.""]","[1735, 1736, 1737, 1738, 1739]",111766423.jpg,347,A black and white bird eating seeds out of the hand of someone.,A black and white bird eating seeds out of someone's hand.,15,train,14
"[""A man is cooking a square pancake : he lifts it with his fingers and a spatula to check to see if it is done."", ""There is a pancake pan cooking a pancake and a man is rolling it over on its opposite side with a spatula."", ""A man's hand is shown helping a spatula to flip a pancake from a square frying pan in a messy kitchen."", ""Two hands are flipping some food in a cast iron pan, with a spatula."", ""A man makes a perfect, golden crepe.""]","[1460, 1461, 1462, 1463, 1464]",1099434461.jpg,292,The hand of a man is shown helping a spatula to flip a pancake from a square frying pan in a messy kitchen.,A man's hand is shown helping a spatula to flip a pancake from a square frying pan in a messy kitchen.,15,test,10
"[""Two girls on tricycles are riding around a concrete area that resembles part of a maze."", ""Two girls on red bikes ride by an empty blue dumpster in the street."", ""An overhead view of two girls riding on bike."", ""Two young girls are riding red tricycles."", ""Two girls are riding red tricycles.""]","[11095, 11096, 11097, 11098, 11099]",1703971772.jpg,2219,Two girls ride tricycles in the concrete area of the street.,Two girls ride tricycles in the street's concrete area.,15,train,2
"[""A baseball player in a red jersey throwing a ball at the pitchers mound."", ""A baseball team pitcher throwing a ball to the batter."", ""A little league baseball pitcher in a red shirt."", ""A male is standing on a base pitching a ball."", ""The pitcher is wearing a red uniform shirt.""]","[11090, 11091, 11092, 11093, 11094]",170292350.jpg,2218,A pitcher throws a ball on the mound of the field.,A pitcher throws a ball on the field's mound.,15,train,2
"[""Two women hugging in a grassy, fenced field with a cow's behind in the background."", ""Two women are hugging on a path through a grassy area with a cow visible past them."", ""Two sisters hugging while visiting a Farm and looking into the camera."", ""Two girls are hugging in front of a tree and a hill."", ""Two people hugging with cow in background at farm.""]","[1470, 1471, 1472, 1473, 1474]",1100708949.jpg,294,"Two women hugging in a grassy , fenced field with a cow behind in the background .","Two women hugging in a grassy, fenced field with a cow's behind in the background.",15,train,2
"[""A smiling man in uniform stands on a cobblestone street, surrounded by grinning people in brightly-colored clothes."", ""People enjoying themselves on the street and laughing with a security officer."", ""A man in a security outfit smiles as a crowd gathers around him."", ""A police officer is overlooking an outdoor festival."", ""A policeman is shown working a block party.""]","[11085, 11086, 11087, 11088, 11089]",170273913.jpg,2217,A security officer smiles at the crowd of the festival.,A security officer smiles at the festival's crowd.,15,train,2
"[""A small girl slides down a spiral slide at the playground."", ""A child is sliding down a spiral slide on a playground."", ""A girl goes down a blue and yellow slide at a park."", ""A little girl is sliding down a slide at a park."", ""A child is on a slide.""]","[11075, 11076, 11077, 11078, 11079]",170100272.jpg,2215,A girl slides down the spiral slide of the playground.,A girl slides down the playground's spiral slide.,15,train,2
"[""Three men are riding on an elephant with a shack in the background and two of them are wearing hats."", ""Three guys riding on an elephant with a house-like structures and trees in the background."", ""Three young men are riding an elephant, sitting in what's called a howdah."", ""Three men seated on an elephant in a small village."", ""Two men and a shirtless boy are on an elephant.""]","[1490, 1491, 1492, 1493, 1494]",110201971.jpg,298,"Three young men are riding an elephant , sitting in what called a howdah .","Three young men are riding an elephant, sitting in what's called a howdah.",15,test,8
"[""Two Harley-Davison police motorcycles park in a single parking space."", ""Several motorcycles are parked on one parking space."", ""Two motorcycles parked in one parking space."", ""Motorcycles parked at a grill restaurant."", ""Four motorcycles parked in one spot.""]","[11070, 11071, 11072, 11073, 11074]",1700282068.jpg,2214,Motorcycles are parked in the parking space of the restaurant.,Motorcycles are parked in the restaurant's parking space.,15,train,2
"[""A man and a woman in wedding clothes in back of a limo with others of a wedding party"", ""A bride and groom look out the window while seated inside of a car."", ""A married couple is sitting in a vehicle."", ""A newlywed couple riding in a limousine."", ""A bride and groom riding in a limo.""]","[11065, 11066, 11067, 11068, 11069]",170007535.jpg,2213,A bride and groom ride in the limousine of the wedding.,A bride and groom ride in the wedding's limousine.,15,train,2
"[""A man in a gray camouflage shirt and gray pants sits under the hood of a blue truck."", ""A man performing auto repair in front of a building."", ""A man crouches under a truck hood's shade to fix it."", ""A man sits in the under the hood of a blue truck."", ""A mexican man sits under the hood of his truck.""]","[1495, 1496, 1497, 1498, 1499]",110226481.jpg,299,A man crouches under the shade of a truck hood to fix it.,A man crouches under a truck hood's shade to fix it.,15,test,6
"[""In the desert on a cloudy day, a long camel caravan makes several curves away from the camera, the last camel passing a sign along side the trail."", ""A line of people going through an arid region past a sign, the people are either walking or riding animals."", ""A long line of camels, each carrying people pass a sign in a desert area."", ""A line of people riding camels in the mountainous desert"", ""A whole lot of people are on camels.""]","[11060, 11061, 11062, 11063, 11064]",169959689.jpg,2212,A caravan of camels passes a sign along the trail of the desert.,A caravan of camels passes a sign along the desert's trail.,15,train,2
"[""A young woman's attention is fixed on a television screen in a sports bar."", ""A woman works a project with thread in hand."", ""A woman sitting at a counter is looking up."", ""A woman sitting at a table in a bar."", ""One lady looking into space.""]","[11005, 11006, 11007, 11008, 11009]",1693120546.jpg,2201,A young the attention of the woman attention is fixed on a television screen in a sports bar .,A young woman's attention is fixed on a television screen in a sports bar.,15,train,2
"[""A woman is surprised to have her picture taken on this fall day outside Spaulding's women's store."", ""A young woman in jeans and a gray sweater walks on the sidewalk in a shopping district."", ""A woman posing for a picture while shopping."", ""Woman in front of clothing store."", ""The lady has a black sling bag.""]","[1585, 1586, 1587, 1588, 1589]",110671345.jpg,317,A woman is surprised to have the picture of the her picture taken on this fall day outside store of the Spaulding store of the women store .,A woman is surprised to have her picture taken on this fall day outside Spaulding's women's store.,15,train,2
"[""A young lady is being videotaped while she's sitting in her stroller in front of a Sysco truck on the sidewalk."", ""A child is looking up at an adult while sitting in a stroller on a city sidewalk."", ""A baby in winter clothes is sitting on a stroller in the sidewalk."", ""A child in a blue jacket and red shoes is sitting in a stroller."", ""A child in a stroller is bundled up in a winter coat.""]","[10905, 10906, 10907, 10908, 10909]",168131914.jpg,2181,A young lady is being videotaped while she sitting in the stroller of the her stroller in front of a Sysco truck on sidewalk .,A young lady is being videotaped while she's sitting in her stroller in front of a Sysco truck on the sidewalk.,15,train,2
"[""A person with a purple shirt is painting an image of a woman on a white wall."", ""A lady in a purple shirt is painting a picture of a person on a curved wall."", ""A woman with a purple shirt painting another woman on a wall."", ""A woman is painting a mural of a woman's face."", ""A lady painting on a public wall!""]","[10885, 10886, 10887, 10888, 10889]",1680409989.jpg,2177,A woman is painting a mural of a the face of the woman face .,A woman is painting a mural of a woman's face.,15,train,2
"[""Someone wearing a large hat is sitting on colorful blankets working a loom with a pair of men's dress shoes in front of him."", ""An adult in brightly colored clothing and hat, is weaving or beading while sitting on brightly colored rugs."", ""A Hispanic person sitting among colorful fabric making a belt."", ""A gentleman in traditional garb weaving a blanket in a field."", ""A man works on weaving a cloth good for sale at the market.""]","[5010, 5011, 5012, 5013, 5014]",1323858296.jpg,1002,Someone wearing a large hat is sitting on colorful blankets working a loom with a pair of the shoes of the men dress shoes in front of him .,Someone wearing a large hat is sitting on colorful blankets working a loom with a pair of men's dress shoes in front of him.,15,train,8
"[""Many people in a public area, many pushing children in strollers."", ""Several people walking and pushing strollers along a street."", ""A few baby's in strollers wondering lots of things."", ""A mother squatting near her child in a stroller."", ""A mother on the street with her young child""]","[9640, 9641, 9642, 9643, 9644]",156222796.jpg,1928,A few baby in strollers wondering lots of things .,A few baby's in strollers wondering lots of things.,15,train,2
"[""Two dogs, one with long brown fur, both dogs have their mouths open and teeth showing, one dogs tongue is hanging out."", ""A white and brown dog with his mouth open and tongue out facing a second, almost off-camera dog."", ""Two furry dogs make snarly faces as they play together."", ""Two multicoloured dogs fighting."", ""Two dogs play in the grass.""]","[10625, 10626, 10627, 10628, 10629]",1659396176.jpg,2125,Two dogs play with the teeth of their mouths showing in the grass.,Two dogs play with their mouths' teeth showing in the grass.,15,train,2
"[""A brown dog walks in the grass with its tongue hanging out."", ""A gray dog walks in the green grass, tongue hanging out."", ""A brown dog is panting hard on grass during a sunny day."", ""A tan dog jogging with his tongue hanging out"", ""A dog running with tongue hanging out.""]","[10620, 10621, 10622, 10623, 10624]",1659358141.jpg,2124,A tan dog jogs in the grass with the tip of its tongue hanging out.,A tan dog jogs in the grass with its tongue's tip hanging out.,15,train,2
"[""Several children sit on a carnival ride in front of the face of a clown and several fake balloons."", ""A group of children are riding a children's ride with a clown and a lot of ballons on it."", ""Five small children are riding a ride that lifts them up and brings them down."", ""Five little kids are taking a ride in some type of amusement park."", ""Five children are on a carnival ride under a clown face.""]","[2815, 2816, 2817, 2818, 2819]",1188199432.jpg,563,A group of children are riding a the ride of the children ride with a clown and a lot of ballons on it .,A group of children are riding a children's ride with a clown and a lot of ballons on it.,15,train,6
"[""Children read a bunch of comic books while eating corn dogs."", ""Kids sitting around a table reading and eating corn dogs."", ""Three children are sitting around a table reading books."", ""Three kids are sitting at the table reading books."", ""Three kids at table reading.""]","[10550, 10551, 10552, 10553, 10554]",1648918035.jpg,2110,Children read comic books while eating corn dogs at the edge of the table.,Children read comic books while eating corn dogs at the table's edge.,15,train,2
"[""A woman with black pants, a pink long-sleeve shirt and a black purse is standing at Mud's food truck looking at the menu."", ""A woman in a pink shirt approaches a mobile coffee vendor."", ""A girl in pink stands in front of a Mud coffee truck."", ""Women in pink in front of an iced coffee drink truck."", ""A young woman is ordering from a red food truck.""]","[10510, 10511, 10512, 10513, 10514]",164200567.jpg,2102,"A woman with black pants , a pink long - sleeve shirt and a black purse is standing at the truck of the Mud food truck looking at menu .","A woman with black pants, a pink long-sleeve shirt and a black purse is standing at Mud's food truck looking at the menu.",15,train,2
"[""One dog is jumping into a pool while another runs along side the pool's edge."", ""A gray dog runs along side a pool while a yellow dog jumps into the pool."", ""One tan dog jumping in a pool while the other gray dog is on the deck"", ""Two dogs jumping into a swimming pool."", ""A dog jumping into a swimming pool.""]","[2850, 2851, 2852, 2853, 2854]",1189977786.jpg,570,One dog is jumping into a pool while another runs along side the edge of the pool edge .,One dog is jumping into a pool while another runs along side the pool's edge.,15,test,4
"[""A boy in a black shirt puts his hands under the foot of a girl in a white shirt who holds his neck."", ""Here is a picture of a woman getting helped by a man in climbing a tree."", ""A man is holding a standing woman's foot with both his hands."", ""A young man giving a young woman a boost up a tree."", ""Man giving female a leg up onto tree.""]","[10485, 10486, 10487, 10488, 10489]",1634058639.jpg,2097,A man is holding a standing the foot of the woman foot with both hands of the his hands .,A man is holding a standing woman's foot with both his hands.,15,train,2
"[""Rear view of a choir group standing on risers with a chair filling a space between the risers."", ""A choir, consisting of young people, viewed from behind."", ""A choir is standing up on a podium singing a song."", ""Rear view of a boy's choir singing in a church."", ""A choir of men standing in a street singing.""]","[10355, 10356, 10357, 10358, 10359]",161975117.jpg,2071,Rear view of a the singing of the boy choir singing in a church .,Rear view of a boy's choir singing in a church.,15,train,2
"[""A woman in a jacket walks on the beach in someone's footprints while holding her shoes in her hands."", ""A person is walking along the beach, making footprints while holding their shoes."", ""A child hold green shoes is walking in the sand by the water."", ""A woman carrying shoes is walking barefoot on the beach."", ""A woman walks in the sand as she carries her shoes.""]","[2940, 2941, 2942, 2943, 2944]",1196746186.jpg,588,A woman in a jacket walks on the beach in footprints of someone else while holding the shoes of her in her hands.,A woman in a jacket walks on the beach in someone's footprints while holding her shoes in her hands.,15,test,2
